INFO:root:Using Tensorboard, logs will be saved in logfile/mobilenetv2_worker_5001/logs
INFO:werkzeug: * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5001
 * Running on http://10.0.3.210:5001 (Press CTRL+C to quit)
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:28] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:28] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:29] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:29] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:30] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:30] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:31] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:31] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:32] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:32] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:33] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:33] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:34] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:34] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:35] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:35] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:36] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:36] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:37] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:37] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:38] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:38] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:39] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:39] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:40] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:40] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:41] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:41] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:42] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:42] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:43] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:43] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:44] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:44] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:45] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:45] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:46] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:46] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:47] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:47] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:48] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:48] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:48] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:49] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:49] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:50] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:50] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:51] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:52] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:52] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:53] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:53] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:54] "POST /labels HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:54] "POST /handle_forward HTTP/1.1" 200 -
INFO:werkzeug:10.0.3.210 - - [21/Nov/2022 02:48:55] "POST /labels HTTP/1.1" 200 -
